Feature ID	Test stat.	pval	pval_fdr	pval_bon	taxonomy
327042	0.321850686	0.455547279	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
1105652	0.318173361	0.461099253	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
1042351	0.314229037	0.467079933	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
311659	0.297661478	0.492482949	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
328307	0.291222249	0.502475635	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
546975	0.241644409	0.581472628	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
328957	0.238992658	0.585793402	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
136286	0.170795582	0.699725898	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
251133	0.16307437	0.712925191	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
4392871	0.139613846	0.753339913	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
245124	0.087998039	0.843608527	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
579647	0.078150826	0.86099506	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
812600	-0.029615058	0.947186231	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
959744	-0.185567092	0.674628372	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
4372979	nan	nan	1	nan	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__FW; g__4-29; s__
160786	nan	nan	1	nan	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__FW; g__4-29; s__
4419835	nan	nan	1	nan	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__
4457287	nan	nan	1	nan	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__
811877	nan	nan	1	nan	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__
102418	nan	nan	1	nan	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__
559046	nan	nan	1	nan	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__
639962	nan	nan	1	nan	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__
1622864	nan	nan	1	nan	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__
332256	0.634495188	0.094012286	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__
808092	0.438919713	0.292365552	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__
2904385	0.430069133	0.303691231	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__
817606	0.405816087	0.335631139	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__
246040	0.391282412	0.355383848	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__
511523	0.368364525	0.387419635	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__
241564	0.368364525	0.387419635	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__
4401982	-0.552841555	0.163960947	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__
183441	-0.593937758	0.126298488	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__
1106889	nan	nan	1	nan	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__JG37-AG-70; s__
682134	0.50265449	0.21637899	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__JG37-AG-70; s__
328951	nan	nan	1	nan	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
109789	nan	nan	1	nan	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
1491	nan	nan	1	nan	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
4360284	nan	nan	1	nan	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
537655	0.745448205	0.03135731	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
321513	0.445875743	0.283591713	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
628318	0.368364525	0.387419635	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
4329000	0.368364525	0.387419635	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
817753	0.368364525	0.387419635	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
102911	0.368364525	0.387419635	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
4298513	0.352025119	0.41089382	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
173004	0.226951024	0.605525943	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
555376	0.200053125	0.650226529	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
1106498	0.164781203	0.710002813	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
111105	0.08684761	0.8456375	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
984280	0.08136793	0.855310133	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
264343	-0.030824585	0.945031243	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
4275176	-0.185567092	0.674628372	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
110103	-0.30178848	0.486113154	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
89259	-0.362825209	0.395320079	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
1473	-0.407139738	0.333854574	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
583840	-0.488677494	0.232173355	1	1	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
687074	nan	nan	1	nan	k__Bacteria; p__NKB19; c__; o__; f__; g__; s__
1118757	0.243481551	0.578484515	1	1	k__Bacteria; p__NKB19; c__; o__; f__; g__; s__
4360410	nan	nan	1	nan	k__Bacteria; p__NKB19; c__TSBW08; o__; f__; g__; s__
4477115	nan	nan	1	nan	k__Bacteria; p__NKB19; c__TSBW08; o__; f__; g__; s__
552017	nan	nan	1	nan	k__Bacteria; p__NKB19; c__TSBW08; o__; f__; g__; s__
4368819	nan	nan	1	nan	k__Bacteria; p__NKB19; c__TSBW08; o__; f__; g__; s__
2049561	0.368364525	0.387419635	1	1	k__Bacteria; p__NKB19; c__TSBW08; o__; f__; g__; s__
613703	nan	nan	1	nan	k__Bacteria; p__OD1; c__; o__; f__; g__; s__
343668	0.368364525	0.387419635	1	1	k__Bacteria; p__OD1; c__; o__; f__; g__; s__
206404	-0.159318293	0.719365135	1	1	k__Bacteria; p__OD1; c__; o__; f__; g__; s__
1108943	nan	nan	1	nan	k__Bacteria; p__OD1; c__ABY1; o__; f__; g__; s__
528049	nan	nan	1	nan	k__Bacteria; p__OD1; c__ABY1; o__; f__; g__; s__
4447857	nan	nan	1	nan	k__Bacteria; p__OD1; c__ABY1; o__; f__; g__; s__
136227	0.368364525	0.387419635	1	1	k__Bacteria; p__OD1; c__ABY1; o__; f__; g__; s__
2881190	-0.185567092	0.674628372	1	1	k__Bacteria; p__OD1; c__ABY1; o__; f__; g__; s__
955033	nan	nan	1	nan	k__Bacteria; p__OD1; c__Mb-NB09; o__; f__; g__; s__
4477135	-0.185567092	0.674628372	1	1	k__Bacteria; p__OD1; c__Mb-NB09; o__; f__; g__; s__
225432	nan	nan	1	nan	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
215363	nan	nan	1	nan	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
212653	nan	nan	1	nan	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
216503	nan	nan	1	nan	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
4339767	nan	nan	1	nan	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
4349209	nan	nan	1	nan	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
4322237	nan	nan	1	nan	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
4178573	nan	nan	1	nan	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
204110	nan	nan	1	nan	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
279611	nan	nan	1	nan	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
279600	nan	nan	1	nan	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
202068	0.368364525	0.387419635	1	1	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
278073	0.368364525	0.387419635	1	1	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
205209	0.368364525	0.387419635	1	1	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
216930	0.156617863	0.724002588	1	1	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
2182540	0.139613846	0.753339913	1	1	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
206828	0.067360226	0.880093667	1	1	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
106562	nan	nan	1	nan	k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__
650048	-0.029615058	0.947186231	1	1	k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__
210146	-0.407139738	0.333854574	1	1	k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__
509215	nan	nan	1	nan	k__Bacteria; p__OP11; c__; o__; f__; g__; s__
301157	nan	nan	1	nan	k__Bacteria; p__OP11; c__; o__; f__; g__; s__
236119	nan	nan	1	nan	k__Bacteria; p__OP11; c__; o__; f__; g__; s__
2679704	0.368364525	0.387419635	1	1	k__Bacteria; p__OP11; c__; o__; f__; g__; s__
142268	-0.407139738	0.333854574	1	1	k__Bacteria; p__OP11; c__; o__; f__; g__; s__
225404	nan	nan	1	nan	k__Bacteria; p__OP11; c__OP11-3; o__; f__; g__; s__
211527	-0.185567092	0.674628372	1	1	k__Bacteria; p__OP11; c__OP11-3; o__; f__; g__; s__
201040	nan	nan	1	nan	k__Bacteria; p__OP11; c__OP11-4; o__; f__; g__; s__
4331566	nan	nan	1	nan	k__Bacteria; p__OP11; c__WCHB1-64; o__; f__; g__; s__
694539	nan	nan	1	nan	k__Bacteria; p__OP11; c__WCHB1-64; o__d153; f__; g__; s__
4310041	nan	nan	1	nan	k__Bacteria; p__OP11; c__WCHB1-64; o__d153; f__; g__; s__
238962	nan	nan	1	nan	k__Bacteria; p__OP3; c__koll11; o__; f__; g__; s__
335452	nan	nan	1	nan	k__Bacteria; p__OP3; c__koll11; o__; f__; g__; s__
3488183	nan	nan	1	nan	k__Bacteria; p__OP3; c__koll11; o__; f__; g__; s__
584392	0.445875743	0.283591713	1	1	k__Bacteria; p__OP3; c__koll11; o__; f__; g__; s__
204198	0.368364525	0.387419635	1	1	k__Bacteria; p__OP3; c__koll11; o__; f__; g__; s__
317758	0.368364525	0.387419635	1	1	k__Bacteria; p__OP3; c__koll11; o__; f__; g__; s__
688194	0.368364525	0.387419635	1	1	k__Bacteria; p__OP3; c__koll11; o__; f__; g__; s__
664813	0.368364525	0.387419635	1	1	k__Bacteria; p__OP3; c__koll11; o__; f__; g__; s__
325164	0.261907182	0.548764379	1	1	k__Bacteria; p__OP3; c__koll11; o__; f__; g__; s__
811071	0.25542495	0.559167458	1	1	k__Bacteria; p__OP3; c__koll11; o__; f__; g__; s__
210236	-0.128232807	0.773098252	1	1	k__Bacteria; p__OP3; c__koll11; o__; f__; g__; s__
154140	nan	nan	1	nan	k__Bacteria; p__OP3; c__koll11; o__GIF10; f__kpj58rc; g__; s__
992372	0.368364525	0.387419635	1	1	k__Bacteria; p__OP3; c__koll11; o__GIF10; f__kpj58rc; g__; s__
4357987	nan	nan	1	nan	k__Bacteria; p__OP3; c__PBS-25; o__; f__; g__; s__
176040	nan	nan	1	nan	k__Bacteria; p__OP3; c__PBS-25; o__; f__; g__; s__
1120366	nan	nan	1	nan	k__Bacteria; p__OP3; c__PBS-25; o__; f__; g__; s__
621636	0.538362694	0.178376294	1	1	k__Bacteria; p__OP3; c__PBS-25; o__; f__; g__; s__
895808	0.39195428	0.35446089	1	1	k__Bacteria; p__OP3; c__PBS-25; o__; f__; g__; s__
780912	0.368364525	0.387419635	1	1	k__Bacteria; p__OP3; c__PBS-25; o__; f__; g__; s__
509258	0.368364525	0.387419635	1	1	k__Bacteria; p__OP3; c__PBS-25; o__; f__; g__; s__
32255	0.368364525	0.387419635	1	1	k__Bacteria; p__OP3; c__PBS-25; o__; f__; g__; s__
794540	0.368364525	0.387419635	1	1	k__Bacteria; p__OP3; c__PBS-25; o__; f__; g__; s__
4468517	0.368364525	0.387419635	1	1	k__Bacteria; p__OP3; c__PBS-25; o__; f__; g__; s__
1110755	0.33454262	0.436565745	1	1	k__Bacteria; p__OP3; c__PBS-25; o__; f__; g__; s__
517884	-0.093896079	0.833216323	1	1	k__Bacteria; p__OP3; c__PBS-25; o__; f__; g__; s__
4299272	-0.104704502	0.814218331	1	1	k__Bacteria; p__OP3; c__PBS-25; o__; f__; g__; s__
320356	-0.185567092	0.674628372	1	1	k__Bacteria; p__OP3; c__PBS-25; o__; f__; g__; s__
275442	nan	nan	1	nan	k__Bacteria; p__OP8; c__OP8_1; o__SHA-124; f__; g__; s__
159567	0.368364525	0.387419635	1	1	k__Bacteria; p__PAUC34f; c__; o__; f__; g__; s__
742099	0.368364525	0.387419635	1	1	k__Bacteria; p__PAUC34f; c__; o__; f__; g__; s__
258352	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__; o__; f__; g__; s__
1623476	0.496090676	0.223733331	1	1	k__Bacteria; p__Planctomycetes; c__; o__; f__; g__; s__
4297883	0.377859766	0.374017871	1	1	k__Bacteria; p__Planctomycetes; c__; o__; f__; g__; s__
1127955	0.368364525	0.387419635	1	1	k__Bacteria; p__Planctomycetes; c__; o__; f__; g__; s__
592812	0.368364525	0.387419635	1	1	k__Bacteria; p__Planctomycetes; c__; o__; f__; g__; s__
527968	0.240983228	0.582549111	1	1	k__Bacteria; p__Planctomycetes; c__; o__; f__; g__; s__
235910	0.161212183	0.716116461	1	1	k__Bacteria; p__Planctomycetes; c__; o__; f__; g__; s__
4423990	-0.026057777	0.953525475	1	1	k__Bacteria; p__Planctomycetes; c__; o__; f__; g__; s__
823218	-0.185567092	0.674628372	1	1	k__Bacteria; p__Planctomycetes; c__; o__; f__; g__; s__
4398283	0.487300463	0.233756646	1	1	k__Bacteria; p__Planctomycetes; c__028H05-P-BN-P5; o__; f__; g__; s__
241299	0.368364525	0.387419635	1	1	k__Bacteria; p__Planctomycetes; c__028H05-P-BN-P5; o__; f__; g__; s__
565666	0.266161803	0.541968277	1	1	k__Bacteria; p__Planctomycetes; c__028H05-P-BN-P5; o__; f__; g__; s__
4408112	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__BD7-11; o__; f__; g__; s__
588740	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__BD7-11; o__; f__; g__; s__
216368	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__BD7-11; o__; f__; g__; s__
1129577	0.670766359	0.069372041	1	1	k__Bacteria; p__Planctomycetes; c__BD7-11; o__; f__; g__; s__
772277	0.616588771	0.107657408	1	1	k__Bacteria; p__Planctomycetes; c__BD7-11; o__; f__; g__; s__
638085	0.478951832	0.243458846	1	1	k__Bacteria; p__Planctomycetes; c__BD7-11; o__; f__; g__; s__
217349	0.368364525	0.387419635	1	1	k__Bacteria; p__Planctomycetes; c__BD7-11; o__; f__; g__; s__
225138	0.368364525	0.387419635	1	1	k__Bacteria; p__Planctomycetes; c__BD7-11; o__; f__; g__; s__
4418930	0.347164239	0.417975202	1	1	k__Bacteria; p__Planctomycetes; c__BD7-11; o__; f__; g__; s__
566352	0.23827117	0.586970562	1	1	k__Bacteria; p__Planctomycetes; c__BD7-11; o__; f__; g__; s__
1561273	0.139613846	0.753339913	1	1	k__Bacteria; p__Planctomycetes; c__BD7-11; o__; f__; g__; s__
927060	0.075024485	0.866523748	1	1	k__Bacteria; p__Planctomycetes; c__BD7-11; o__; f__; g__; s__
1141158	-0.001316116	0.997651887	1	1	k__Bacteria; p__Planctomycetes; c__BD7-11; o__; f__; g__; s__
812500	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__C6; o__d113; f__; g__; s__
538573	0.297661478	0.492482949	1	1	k__Bacteria; p__Planctomycetes; c__C6; o__d113; f__; g__; s__
137533	0.139613846	0.753339913	1	1	k__Bacteria; p__Planctomycetes; c__C6; o__d113; f__; g__; s__
172636	-0.407139738	0.333854574	1	1	k__Bacteria; p__Planctomycetes; c__C6; o__d113; f__; g__; s__
222300	0.430069133	0.303691231	1	1	k__Bacteria; p__Planctomycetes; c__C6; o__MVS-107; f__; g__; s__
956155	0.414509339	0.324032969	1	1	k__Bacteria; p__Planctomycetes; c__C6; o__MVS-107; f__; g__; s__
563623	0.321870385	0.4555176	1	1	k__Bacteria; p__Planctomycetes; c__C6; o__MVS-107; f__; g__; s__
102743	-0.327322344	0.447329437	1	1	k__Bacteria; p__Planctomycetes; c__C6; o__MVS-107; f__; g__; s__
208145	0.419668579	0.317228175	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__; f__; g__; s__
168209	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__OM190; o__agg27; f__; g__; s__
1120112	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__OM190; o__agg27; f__; g__; s__
213264	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__OM190; o__agg27; f__; g__; s__
536150	0.555928345	0.16096373	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__agg27; f__; g__; s__
4368880	0.509357263	0.208985315	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__agg27; f__; g__; s__
238704	0.487235476	0.233831486	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__agg27; f__; g__; s__
243064	0.480614657	0.241512382	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__agg27; f__; g__; s__
1800149	0.404415874	0.337514577	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__agg27; f__; g__; s__
4299285	0.368364525	0.387419635	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__agg27; f__; g__; s__
1130341	0.318214501	0.461037013	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__agg27; f__; g__; s__
518864	0.288973488	0.505980677	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__agg27; f__; g__; s__
244050	0.005552303	0.990094155	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__agg27; f__; g__; s__
4476103	-0.000853768	0.998476773	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__agg27; f__; g__; s__
806611	-0.24769888	0.571641744	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__agg27; f__; g__; s__
4447546	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__OM190; o__CL500-15; f__; g__; s__
509346	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__OM190; o__CL500-15; f__; g__; s__
4098424	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__OM190; o__CL500-15; f__; g__; s__
139290	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__OM190; o__CL500-15; f__; g__; s__
1104642	0.575003919	0.143043809	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__CL500-15; f__; g__; s__
695617	0.529664871	0.187315299	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__CL500-15; f__; g__; s__
60573	0.490768122	0.229778847	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__CL500-15; f__; g__; s__
742935	0.170650833	0.69997285	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__CL500-15; f__; g__; s__
2640121	0.060145715	0.892886684	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__CL500-15; f__; g__; s__
1114432	0.037574138	0.933010397	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__CL500-15; f__; g__; s__
416173	-0.130384392	0.769355879	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__CL500-15; f__; g__; s__
4301260	-0.23702932	0.588998284	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__CL500-15; f__; g__; s__
546338	-0.407139738	0.333854574	1	1	k__Bacteria; p__Planctomycetes; c__OM190; o__CL500-15; f__; g__; s__
4478003	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__CCM11a; f__; g__; s__
282476	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__CCM11a; f__; g__; s__
579497	0.53890866	0.177822138	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__CCM11a; f__; g__; s__
822106	0.525130481	0.192057481	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__CCM11a; f__; g__; s__
810473	0.520182144	0.197296182	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__CCM11a; f__; g__; s__
822036	0.414966111	0.323428134	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__CCM11a; f__; g__; s__
4444010	0.368364525	0.387419635	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__CCM11a; f__; g__; s__
739068	0.368364525	0.387419635	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__CCM11a; f__; g__; s__
4421971	0.368364525	0.387419635	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__CCM11a; f__; g__; s__
3276018	0.368364525	0.387419635	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__CCM11a; f__; g__; s__
278983	-0.128569108	0.772513094	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__CPla-3; f__; g__; s__
825152	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__mle1-8; f__; g__; s__
215748	0.4561572	0.270832617	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__mle1-8; f__; g__; s__
517627	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__MSBL9; f__; g__; s__
551282	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__MSBL9; f__; g__; s__
677866	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__MSBL9; f__; g__; s__
209058	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
805654	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
135740	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
4385668	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
4437178	nan	nan	1	nan	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
1106988	0.689146923	0.058431082	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
252359	0.689146923	0.058431082	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
823019	0.661358804	0.075374768	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
331993	0.570115714	0.147536409	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
509247	0.562686107	0.154496341	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
990901	0.562686107	0.154496341	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
247301	0.540611324	0.176099227	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
1131182	0.534356451	0.182467805	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
806416	0.5081701	0.210286222	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
4405717	0.494136841	0.225944072	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
821266	0.492834434	0.227423203	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
4432933	0.459745612	0.266439044	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
141239	0.371914057	0.382388776	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
159543	0.368364525	0.387419635	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
526026	0.368364525	0.387419635	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
